iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
115,1.99759187e-14,9.34156341e+00,1.00371494e-07,8.43599356e-28,4.04496498e-13,4.67641241e+14,4.79488865e+14,1.99759187e-14,9.34156341e+00,1.00371494e-07,4.67641241e+14,1.00000000e+00,1.00000000e+00
116,7.46890063e-14,4.14228101e+01,3.93508553e-07,8.43610641e-28,4.04505014e-13,5.54603845e+14,4.79492545e+14,7.46890063e-14,4.14228101e+01,3.93508553e-07,5.54603845e+14,1.00000000e+00,1.00000000e+00
117,1.78164764e-14,7.41163205e+00,8.69394938e-08,8.43620348e-28,4.04512336e-13,4.15998757e+14,4.79495707e+14,1.78164764e-14,7.41163205e+00,8.69394938e-08,4.15998757e+14,1.00000000e+00,1.00000000e+00
118,9.02740034e-15,3.81032972e+00,4.42053846e-08,8.43629249e-28,4.04518763e-13,4.22084939e+14,4.79498268e+14,9.02740034e-15,3.81032972e+00,4.42053846e-08,4.22084939e+14,1.00000000e+00,1.00000000e+00
119,1.03085566e-14,5.08587353e+00,5.25406443e-08,8.43639748e-28,4.04526243e-13,4.93364271e+14,4.79501166e+14,1.03085566e-14,5.08587353e+00,5.25406443e-08,4.93364271e+14,1.00000000e+00,1.00000000e+00
120,3.20127565e-14,1.81161557e+01,1.69678323e-07,8.43645381e-28,4.04530007e-13,5.65904272e+14,4.79502425e+14,3.20127565e-14,1.81161557e+01,1.69678323e-07,5.65904272e+14,1.00000000e+00,1.00000000e+00
121,7.87410569e-15,3.15699238e+00,3.80906207e-08,8.43645416e-28,4.04529973e-13,4.00933452e+14,4.79502366e+14,7.87410569e-15,3.15699238e+00,3.80906207e-08,4.00933452e+14,1.00000000e+00,1.00000000e+00
122,6.67801980e-15,2.82732703e+00,3.27251649e-08,8.43645848e-28,4.04530347e-13,4.23378055e+14,4.79502564e+14,6.67801980e-15,2.82732703e+00,3.27251649e-08,4.23378055e+14,1.00000000e+00,1.00000000e+00
123,1.28159549e-14,6.25238084e+00,6.51223885e-08,8.43649480e-28,4.04533287e-13,4.87859149e+14,4.79503984e+14,1.28159549e-14,6.25238084e+00,6.51223885e-08,4.87859149e+14,1.00000000e+00,1.00000000e+00
124,4.99213510e-14,2.68088352e+01,2.60554214e-07,8.43650817e-28,4.04534355e-13,5.37021427e+14,4.79504491e+14,4.99213510e-14,2.68088352e+01,2.60554214e-07,5.37021427e+14,1.00000000e+00,1.00000000e+00
125,1.08052011e-14,4.53981416e+00,5.28522838e-08,8.43653718e-28,4.04536626e-13,4.20150824e+14,4.79505533e+14,1.08052011e-14,4.53981416e+00,5.28522838e-08,4.20150824e+14,1.00000000e+00,1.00000000e+00
126,5.10661881e-15,2.15452255e+00,2.50035596e-08,8.43656234e-28,4.04538374e-13,4.21907847e+14,4.79506175e+14,5.10661881e-15,2.15452255e+00,2.50035596e-08,4.21907847e+14,1.00000000e+00,1.00000000e+00
127,6.33469592e-15,3.07307635e+00,3.21401073e-08,8.43658469e-28,4.04539437e-13,4.85118211e+14,4.79506165e+14,6.33469592e-15,3.07307635e+00,3.21401073e-08,4.85118211e+14,1.00000000e+00,1.00000000e+00
128,1.42510849e-14,7.50793304e+00,7.39731824e-08,8.43660625e-28,4.04540175e-13,5.26832386e+14,4.79505814e+14,1.42510849e-14,7.50793304e+00,7.39731824e-08,5.26832386e+14,1.00000000e+00,1.00000000e+00
129,7.05375904e-15,2.75593443e+00,3.39197809e-08,8.43659781e-28,4.04539091e-13,3.90704363e+14,4.79505009e+14,7.05375904e-15,2.75593443e+00,3.39197809e-08,3.90704363e+14,1.00000000e+00,1.00000000e+00
130,4.86029016e-15,1.75438513e+00,2.29663444e-08,8.43657360e-28,4.04536126e-13,3.60963044e+14,4.79502870e+14,4.86029016e-15,1.75438513e+00,2.29663444e-08,3.60963044e+14,1.00000000e+00,1.00000000e+00
131,1.23145302e-14,5.74833397e+00,6.18465767e-08,8.43655845e-28,4.04534165e-13,4.66792794e+14,4.79501408e+14,1.23145302e-14,5.74833397e+00,6.18465767e-08,4.66792794e+14,1.00000000e+00,1.00000000e+00
132,3.76765237e-14,1.92067828e+01,1.93765179e-07,8.43656204e-28,4.04534496e-13,5.09781183e+14,4.79501596e+14,3.76765237e-14,1.92067828e+01,1.93765179e-07,5.09781183e+14,1.00000000e+00,1.00000000e+00
133,9.25789011e-15,4.02001843e+00,4.56494300e-08,8.43656077e-28,4.04534461e-13,4.34226199e+14,4.79501627e+14,9.25789011e-15,4.02001843e+00,4.56494300e-08,4.34226199e+14,1.00000000e+00,1.00000000e+00
134,4.38742073e-15,1.85434902e+00,2.14912990e-08,8.43654801e-28,4.04533594e-13,4.22651287e+14,4.79501325e+14,4.38742073e-15,1.85434902e+00,2.14912990e-08,4.22651287e+14,1.00000000e+00,1.00000000e+00
135,5.95756608e-15,2.72259369e+00,2.97566158e-08,8.43647174e-28,4.04528536e-13,4.56997648e+14,4.79499663e+14,5.95756608e-15,2.72259369e+00,2.97566158e-08,4.56997648e+14,1.00000000e+00,1.00000000e+00
136,8.68966258e-15,4.26786462e+00,4.42353011e-08,8.43640727e-28,4.04524606e-13,4.91142733e+14,4.79498669e+14,8.68966258e-15,4.26786462e+00,4.42353011e-08,4.91142733e+14,1.00000000e+00,1.00000000e+00
137,1.78847006e-14,8.40236296e+00,8.99726047e-08,8.43631917e-28,4.04518867e-13,4.69807303e+14,4.79496874e+14,1.78847006e-14,8.40236296e+00,8.99726047e-08,4.69807303e+14,1.00000000e+00,1.00000000e+00
138,5.52301114e-15,1.87012649e+00,2.57514474e-08,8.43624932e-28,4.04514453e-13,3.38606321e+14,4.79495612e+14,5.52301114e-15,1.87012649e+00,2.57514474e-08,3.38606321e+14,1.00000000e+00,1.00000000e+00
139,5.42850257e-15,1.76422249e+00,2.51034350e-08,8.43612777e-28,4.04506956e-13,3.24992476e+14,4.79493634e+14,5.42850257e-15,1.76422249e+00,2.51034350e-08,3.24992476e+14,1.00000000e+00,1.00000000e+00
140,1.49910492e-14,7.10079087e+00,7.55779259e-08,8.43602845e-28,4.04500800e-13,4.73668705e+14,4.79491981e+14,1.49910492e-14,7.10079087e+00,7.55779259e-08,4.73668705e+14,1.00000000e+00,1.00000000e+00
141,1.51131955e-14,7.17924534e+00,7.62515244e-08,8.43603854e-28,4.04501402e-13,4.75031593e+14,4.79492122e+14,1.51131955e-14,7.17924534e+00,7.62515244e-08,4.75031593e+14,1.00000000e+00,1.00000000e+00
142,4.91444294e-15,1.88617851e+00,2.35371772e-08,8.43607491e-28,4.04503469e-13,3.83803114e+14,4.79492505e+14,4.91444294e-15,1.88617851e+00,2.35371772e-08,3.83803114e+14,1.00000000e+00,1.00000000e+00
143,4.76303506e-15,1.94895069e+00,2.31512039e-08,8.43609919e-28,4.04504394e-13,4.09182521e+14,4.79492221e+14,4.76303506e-15,1.94895069e+00,2.31512039e-08,4.09182521e+14,1.00000000e+00,1.00000000e+00
144,7.19188149e-15,3.27581520e+00,3.58912607e-08,8.43616825e-28,4.04506794e-13,4.55487928e+14,4.79491141e+14,7.19188149e-15,3.27581520e+00,3.58912607e-08,4.55487928e+14,1.00000000e+00,1.00000000e+00
145,8.49380376e-15,3.70738438e+00,4.19355595e-08,8.43625303e-28,4.04509901e-13,4.36481049e+14,4.79490006e+14,8.49380376e-15,3.70738438e+00,4.19355595e-08,4.36481049e+14,1.00000000e+00,1.00000000e+00
146,1.74629207e-14,8.64776748e+00,8.90953115e-08,8.43627642e-28,4.04510545e-13,4.95207397e+14,4.79489439e+14,1.74629207e-14,8.64776748e+00,8.90953115e-08,4.95207397e+14,1.00000000e+00,1.00000000e+00
147,5.59203161e-15,2.25021114e+00,2.70741411e-08,8.43634376e-28,4.04513162e-13,4.02395998e+14,4.79488714e+14,5.59203161e-15,2.25021114e+00,2.70741411e-08,4.02395998e+14,1.00000000e+00,1.00000000e+00
148,4.95071582e-15,2.04030312e+00,2.41042887e-08,8.43646195e-28,4.04518147e-13,4.12122851e+14,4.79487906e+14,4.95071582e-15,2.04030312e+00,2.41042887e-08,4.12122851e+14,1.00000000e+00,1.00000000e+00
149,6.82436137e-15,3.03769987e+00,3.38587296e-08,8.43672666e-28,4.04529318e-13,4.45125881e+14,4.79486102e+14,6.82436137e-15,3.03769987e+00,3.38587296e-08,4.45125881e+14,1.00000000e+00,1.00000000e+00
150,3.85640202e-14,2.17899887e+01,2.04308063e-07,8.43680383e-28,4.04532703e-13,5.65034159e+14,4.79485729e+14,3.85640202e-14,2.17899887e+01,2.04308063e-07,5.65034159e+14,1.00000000e+00,1.00000000e+00
151,5.10316212e-15,2.20113083e+00,2.51215018e-08,8.43683224e-28,4.04533916e-13,4.31326849e+14,4.79485552e+14,5.10316212e-15,2.20113083e+00,2.51215018e-08,4.31326849e+14,1.00000000e+00,1.00000000e+00
152,2.95368544e-15,1.24835275e+00,1.44682305e-08,8.43689882e-28,4.04536404e-13,4.22642416e+14,4.79484716e+14,2.95368544e-15,1.24835275e+00,1.44682305e-08,4.22642416e+14,1.00000000e+00,1.00000000e+00
153,4.74337622e-15,2.28831100e+00,2.40304099e-08,8.43699395e-28,4.04539373e-13,4.82422413e+14,4.79482830e+14,4.74337622e-15,2.28831100e+00,2.40304099e-08,4.82422413e+14,1.00000000e+00,1.00000000e+00
154,8.45148261e-15,4.58202245e+00,4.42325333e-08,8.43712821e-28,4.04542927e-13,5.42156052e+14,4.79479412e+14,8.45148261e-15,4.58202245e+00,4.42325333e-08,5.42156052e+14,1.00000000e+00,1.00000000e+00
155,1.21625424e-14,5.42780077e+00,6.03829584e-08,8.43712381e-28,4.04541861e-13,4.46271887e+14,4.79478399e+14,1.21625424e-14,5.42780077e+00,6.03829584e-08,4.46271887e+14,1.00000000e+00,1.00000000e+00
156,3.34540732e-15,1.15234592e+00,1.56531185e-08,8.43710880e-28,4.04540021e-13,3.44456088e+14,4.79477071e+14,3.34540732e-15,1.15234592e+00,1.56531185e-08,3.44456088e+14,1.00000000e+00,1.00000000e+00
157,4.51918822e-15,2.01790348e+00,2.24393928e-08,8.43710683e-28,4.04538457e-13,4.46519017e+14,4.79475328e+14,4.51918822e-15,2.01790348e+00,2.24393928e-08,4.46519017e+14,1.00000000e+00,1.00000000e+00
158,5.91513334e-15,2.71304300e+00,2.95722866e-08,8.43711211e-28,4.04534227e-13,4.58661342e+14,4.79470015e+14,5.91513334e-15,2.71304300e+00,2.95722866e-08,4.58661342e+14,1.00000000e+00,1.00000000e+00
159,4.79076026e-14,2.74534751e+01,2.54886927e-07,8.43712667e-28,4.04534769e-13,5.73050489e+14,4.79469830e+14,4.79076026e-14,2.74534751e+01,2.54886927e-07,5.73050489e+14,1.00000000e+00,1.00000000e+00
160,3.93386541e-15,1.59354239e+00,1.90756942e-08,8.43713651e-28,4.04534902e-13,4.05083099e+14,4.79469429e+14,3.93386541e-15,1.59354239e+00,1.90756942e-08,4.05083099e+14,1.00000000e+00,1.00000000e+00
161,2.47851091e-15,1.04637576e+00,1.21374307e-08,8.43714991e-28,4.04534018e-13,4.22179204e+14,4.79467619e+14,2.47851091e-15,1.04637576e+00,1.21374307e-08,4.22179204e+14,1.00000000e+00,1.00000000e+00
162,4.73709107e-15,2.24538577e+00,2.38866351e-08,8.43715842e-28,4.04531867e-13,4.74000972e+14,4.79464586e+14,4.73709107e-15,2.24538577e+00,2.38866351e-08,4.74000972e+14,1.00000000e+00,1.00000000e+00
163,7.54558597e-15,3.67104408e+00,3.83133361e-08,8.43717565e-28,4.04526018e-13,4.86515441e+14,4.79456674e+14,7.54558597e-15,3.67104408e+00,3.83133361e-08,4.86515441e+14,1.00000000e+00,1.00000000e+00
164,4.68846674e-14,2.41097811e+01,2.41707423e-07,8.43716850e-28,4.04525656e-13,5.14235942e+14,4.79456652e+14,4.68846674e-14,2.41097811e+01,2.41707423e-07,5.14235942e+14,1.00000000e+00,1.00000000e+00
165,4.63924982e-15,1.62473225e+00,2.17819474e-08,8.43716459e-28,4.04525218e-13,3.50214434e+14,4.79456355e+14,4.63924982e-15,1.62473225e+00,2.17819474e-08,3.50214434e+14,1.00000000e+00,1.00000000e+00
166,3.22307562e-15,1.27408084e+00,1.55405303e-08,8.43717519e-28,4.04524143e-13,3.95299704e+14,4.79454478e+14,3.22307562e-15,1.27408084e+00,1.55405303e-08,3.95299704e+14,1.00000000e+00,1.00000000e+00
167,5.08080824e-15,2.29494493e+00,2.53017400e-08,8.43722568e-28,4.04523419e-13,4.51688948e+14,4.79450750e+14,5.08080824e-15,2.29494493e+00,2.53017400e-08,4.51688948e+14,1.00000000e+00,1.00000000e+00
168,8.47759950e-15,4.03359449e+00,4.27906933e-08,8.43734064e-28,4.04522488e-13,4.75794414e+14,4.79443116e+14,8.47759950e-15,4.03359449e+00,4.27906933e-08,4.75794414e+14,1.00000000e+00,1.00000000e+00
169,2.57662652e-14,1.29396650e+01,1.31963839e-07,8.43736376e-28,4.04523629e-13,5.02194048e+14,4.79443153e+14,2.57662652e-14,1.29396650e+01,1.31963839e-07,5.02194048e+14,1.00000000e+00,1.00000000e+00
170,3.35946357e-15,1.11237826e+00,1.55931596e-08,8.43739044e-28,4.04524632e-13,3.31117822e+14,4.79442826e+14,3.35946357e-15,1.11237826e+00,1.55931596e-08,3.31117822e+14,1.00000000e+00,1.00000000e+00
171,2.72698027e-15,1.13501802e+00,1.33085888e-08,8.43743877e-28,4.04525606e-13,4.16217908e+14,4.79441235e+14,2.72698027e-15,1.13501802e+00,1.33085888e-08,4.16217908e+14,1.00000000e+00,1.00000000e+00
172,3.55271583e-15,1.64227724e+00,1.77974183e-08,8.43751771e-28,4.04526884e-13,4.62259668e+14,4.79438263e+14,3.55271583e-15,1.64227724e+00,1.77974183e-08,4.62259668e+14,1.00000000e+00,1.00000000e+00
173,2.49606756e-14,1.37272864e+01,1.31183024e-07,8.43753780e-28,4.04526867e-13,5.49956525e+14,4.79437102e+14,2.49606756e-14,1.37272864e+01,1.31183024e-07,5.49956525e+14,1.00000000e+00,1.00000000e+00
174,2.61123441e-15,1.14071621e+00,1.28948705e-08,8.43753994e-28,4.04526638e-13,4.36849409e+14,4.79436708e+14,2.61123441e-15,1.14071621e+00,1.28948705e-08,4.36849409e+14,1.00000000e+00,1.00000000e+00
175,1.24954602e-15,5.14235100e-01,6.08179901e-09,8.43755072e-28,4.04526473e-13,4.11537545e+14,4.79435900e+14,1.24954602e-15,5.14235100e-01,6.08179901e-09,4.11537545e+14,1.00000000e+00,1.00000000e+00
176,2.10561782e-15,1.01239515e+00,1.06577210e-08,8.43756961e-28,4.04526503e-13,4.80806698e+14,4.79434863e+14,2.10561782e-15,1.01239515e+00,1.06577210e-08,4.80806698e+14,1.00000000e+00,1.00000000e+00
177,2.91886657e-15,1.45669698e+00,1.49235452e-08,8.43758653e-28,4.04526491e-13,4.99062546e+14,4.79433887e+14,2.91886657e-15,1.45669698e+00,1.49235452e-08,4.99062546e+14,1.00000000e+00,1.00000000e+00
178,8.71393724e-15,4.45437281e+00,4.48487322e-08,8.43761176e-28,4.04526636e-13,5.11177977e+14,4.79432626e+14,8.71393724e-15,4.45437281e+00,4.48487322e-08,5.11177977e+14,1.00000000e+00,1.00000000e+00
179,2.50324536e-15,9.99408224e-01,1.20974741e-08,8.43761529e-28,4.04526487e-13,3.99245012e+14,4.79432248e+14,2.50324536e-15,9.99408224e-01,1.20974741e-08,3.99245012e+14,1.00000000e+00,1.00000000e+00
180,1.55529738e-15,5.73910132e-01,7.38433930e-09,8.43760572e-28,4.04525575e-13,3.69003472e+14,4.79431711e+14,1.55529738e-15,5.73910132e-01,7.38433930e-09,3.69003472e+14,1.00000000e+00,1.00000000e+00
181,3.21935545e-15,1.53765186e+00,1.62662563e-08,8.43757449e-28,4.04523775e-13,4.77627242e+14,4.79431353e+14,3.21935545e-15,1.53765186e+00,1.62662563e-08,4.77627242e+14,1.00000000e+00,1.00000000e+00
182,9.10030553e-15,4.73905732e+00,4.70819026e-08,8.43756341e-28,4.04523030e-13,5.20758046e+14,4.79431099e+14,9.10030553e-15,4.73905732e+00,4.70819026e-08,5.20758046e+14,1.00000000e+00,1.00000000e+00
183,2.15922392e-15,8.69150718e-01,1.04548133e-08,8.43753751e-28,4.04521572e-13,4.02529218e+14,4.79430842e+14,2.15922392e-15,8.69150718e-01,1.04548133e-08,4.02529218e+14,1.00000000e+00,1.00000000e+00
184,1.33536724e-15,5.59135638e-01,6.52639387e-09,8.43750672e-28,4.04519901e-13,4.18713010e+14,4.79430612e+14,1.33536724e-15,5.59135638e-01,6.52639387e-09,4.18713010e+14,1.00000000e+00,1.00000000e+00
185,1.76790159e-15,8.14439567e-01,8.84851861e-09,8.43743851e-28,4.04516297e-13,4.60681507e+14,4.79430216e+14,1.76790159e-15,8.14439567e-01,8.84851861e-09,4.60681507e+14,1.00000000e+00,1.00000000e+00
186,3.55855705e-15,1.92346214e+00,1.86080626e-08,8.43734124e-28,4.04511306e-13,5.40517439e+14,4.79429828e+14,3.55855705e-15,1.92346214e+00,1.86080626e-08,5.40517439e+14,1.00000000e+00,1.00000000e+00
187,4.53601410e-15,2.27618791e+00,2.32265626e-08,8.43735430e-28,4.04511979e-13,5.01803535e+14,4.79429883e+14,4.53601410e-15,2.27618791e+00,2.32265626e-08,5.01803535e+14,1.00000000e+00,1.00000000e+00
188,8.72266866e-16,3.45111552e-01,4.20661720e-09,8.43734895e-28,4.04511669e-13,3.95649045e+14,4.79429820e+14,8.72266866e-16,3.45111552e-01,4.20661720e-09,3.95649045e+14,1.00000000e+00,1.00000000e+00
189,9.85909386e-16,4.72246362e-01,4.98523450e-09,8.43731793e-28,4.04509987e-13,4.78995705e+14,4.79429590e+14,9.85909386e-16,4.72246362e-01,4.98523450e-09,4.78995705e+14,1.00000000e+00,1.00000000e+00
190,1.53639831e-15,7.64226042e-01,7.84817177e-09,8.43723349e-28,4.04505278e-13,4.97414009e+14,4.79428806e+14,1.53639831e-15,7.64226042e-01,7.84817177e-09,4.97414009e+14,1.00000000e+00,1.00000000e+00
191,7.13813289e-15,3.90815484e+00,3.74659605e-08,8.43717154e-28,4.04501768e-13,5.47503794e+14,4.79428166e+14,7.13813289e-15,3.90815484e+00,3.74659605e-08,5.47503794e+14,1.00000000e+00,1.00000000e+00
192,1.44188689e-15,5.70282001e-01,6.95312293e-09,8.43714410e-28,4.04500133e-13,3.95510914e+14,4.79427787e+14,1.44188689e-15,5.70282001e-01,6.95312293e-09,3.95510914e+14,1.00000000e+00,1.00000000e+00
193,8.31806639e-16,3.31762437e-01,4.01895318e-09,8.43710613e-28,4.04497726e-13,3.98845623e+14,4.79427092e+14,8.31806639e-16,3.31762437e-01,4.01895318e-09,3.98845623e+14,1.00000000e+00,1.00000000e+00
194,1.34302374e-15,6.53829964e-01,6.82051538e-09,8.43707530e-28,4.04495568e-13,4.86834256e+14,4.79426287e+14,1.34302374e-15,6.53829964e-01,6.82051538e-09,4.86834256e+14,1.00000000e+00,1.00000000e+00
195,3.52223023e-15,1.78949699e+00,1.80973150e-08,8.43705810e-28,4.04494109e-13,5.08057926e+14,4.79425535e+14,3.52223023e-15,1.78949699e+00,1.80973150e-08,5.08057926e+14,1.00000000e+00,1.00000000e+00
196,1.52701651e-15,6.72297761e-01,7.55540616e-09,8.43706003e-28,4.04493574e-13,4.40268821e+14,4.79424791e+14,1.52701651e-15,6.72297761e-01,7.55540616e-09,4.40268821e+14,1.00000000e+00,1.00000000e+00
197,8.89110042e-16,3.45486735e-01,4.27020020e-09,8.43706947e-28,4.04493360e-13,3.88575901e+14,4.79424001e+14,8.89110042e-16,3.45486735e-01,4.27020020e-09,3.88575901e+14,1.00000000e+00,1.00000000e+00
198,2.10362957e-15,9.51575152e-01,1.04796887e-08,8.43707594e-28,4.04492939e-13,4.52349200e+14,4.79423134e+14,2.10362957e-15,9.51575152e-01,1.04796887e-08,4.52349200e+14,1.00000000e+00,1.00000000e+00
199,2.00718802e-15,9.34250829e-01,1.00730403e-08,8.43707841e-28,4.04492342e-13,4.65452572e+14,4.79422286e+14,2.00718802e-15,9.34250829e-01,1.00730403e-08,4.65452572e+14,1.00000000e+00,1.00000000e+00
200,1.35049259e-15,6.02368795e-01,6.70385189e-09,8.43708378e-28,4.04491148e-13,4.46036356e+14,4.79420566e+14,1.35049259e-15,6.02368795e-01,6.70385189e-09,4.46036356e+14,1.00000000e+00,1.00000000e+00
201,7.41894000e-15,4.20295825e+00,3.93356269e-08,8.43708093e-28,4.04490888e-13,5.66517353e+14,4.79420419e+14,7.41894000e-15,4.20295825e+00,3.93356269e-08,5.66517353e+14,1.00000000e+00,1.00000000e+00
202,1.14498261e-15,5.03515096e-01,5.66352877e-09,8.43708361e-28,4.04490968e-13,4.39757856e+14,4.79420362e+14,1.14498261e-15,5.03515096e-01,5.66352877e-09,4.39757856e+14,1.00000000e+00,1.00000000e+00
203,8.34262362e-16,4.06581295e-01,4.23799951e-09,8.43709887e-28,4.04491051e-13,4.87354235e+14,4.79419593e+14,8.34262362e-16,4.06581295e-01,4.23799951e-09,4.87354235e+14,1.00000000e+00,1.00000000e+00
204,1.14274946e-15,5.88848767e-01,5.89467051e-09,8.43711930e-28,4.04491007e-13,5.15291224e+14,4.79418380e+14,1.14274946e-15,5.88848767e-01,5.89467051e-09,5.15291224e+14,1.00000000e+00,1.00000000e+00
205,4.59826266e-15,2.29826650e+00,2.35196093e-08,8.43713374e-28,4.04491063e-13,4.99811922e+14,4.79417626e+14,4.59826266e-15,2.29826650e+00,2.35196093e-08,4.99811922e+14,1.00000000e+00,1.00000000e+00
206,1.37517633e-15,6.07478192e-01,6.80982640e-09,8.43715125e-28,4.04490960e-13,4.41745671e+14,4.79416510e+14,1.37517633e-15,6.07478192e-01,6.80982640e-09,4.41745671e+14,1.00000000e+00,1.00000000e+00
207,9.66984436e-16,4.30447177e-01,4.79769396e-09,8.43716872e-28,4.04490876e-13,4.45143852e+14,4.79415417e+14,9.66984436e-16,4.30447177e-01,4.79769396e-09,4.45143852e+14,1.00000000e+00,1.00000000e+00
208,1.53792584e-15,7.17963771e-01,7.72403839e-09,8.43720369e-28,4.04490928e-13,4.66839006e+14,4.79413491e+14,1.53792584e-15,7.17963771e-01,7.72403839e-09,4.66839006e+14,1.00000000e+00,1.00000000e+00
209,5.21050034e-15,2.76314326e+00,2.70969097e-08,8.43723384e-28,4.04491266e-13,5.30302866e+14,4.79412179e+14,5.21050034e-15,2.76314326e+00,2.70969097e-08,5.30302866e+14,1.00000000e+00,1.00000000e+00
210,1.69954969e-15,6.79001862e-01,8.21474620e-09,8.43725226e-28,4.04491810e-13,3.99518687e+14,4.79411777e+14,1.69954969e-15,6.79001862e-01,8.21474620e-09,3.99518687e+14,1.00000000e+00,1.00000000e+00
211,1.10448741e-15,4.41229941e-01,5.33842842e-09,8.43730050e-28,4.04493465e-13,3.99488431e+14,4.79410997e+14,1.10448741e-15,4.41229941e-01,5.33842842e-09,3.99488431e+14,1.00000000e+00,1.00000000e+00
212,2.55659075e-15,1.19741569e+00,1.28510954e-08,8.43736676e-28,4.04495751e-13,4.68364244e+14,4.79409942e+14,2.55659075e-15,1.19741569e+00,1.28510954e-08,4.68364244e+14,1.00000000e+00,1.00000000e+00
213,4.57139264e-15,2.36414171e+00,2.36046894e-08,8.43739939e-28,4.04496865e-13,5.17160065e+14,4.79409409e+14,4.57139264e-15,2.36414171e+00,2.36046894e-08,5.17160065e+14,1.00000000e+00,1.00000000e+00
214,1.86753458e-15,8.13848823e-01,9.21674855e-09,8.43749337e-28,4.04500078e-13,4.35787821e+14,4.79407876e+14,1.86753458e-15,8.13848823e-01,9.21674855e-09,4.35787821e+14,1.00000000e+00,1.00000000e+00
215,1.28226633e-15,5.59848690e-01,6.33125744e-09,8.43754553e-28,4.04502083e-13,4.36608743e+14,4.79407289e+14,1.28226633e-15,5.59848690e-01,6.33125744e-09,4.36608743e+14,1.00000000e+00,1.00000000e+00
216,1.62416684e-15,7.47643756e-01,8.12748526e-09,8.43770761e-28,4.04508532e-13,4.60324480e+14,4.79405724e+14,1.62416684e-15,7.47643756e-01,8.12748526e-09,4.60324480e+14,1.00000000e+00,1.00000000e+00
217,4.98616935e-15,2.44565884e+00,2.53732717e-08,8.43772627e-28,4.04509463e-13,4.90488522e+14,4.79405767e+14,4.98616935e-15,2.44565884e+00,2.53732717e-08,4.90488522e+14,1.00000000e+00,1.00000000e+00
218,1.44608805e-15,5.62209098e-01,6.94606847e-09,8.43771891e-28,4.04509361e-13,3.88779300e+14,4.79406064e+14,1.44608805e-15,5.62209098e-01,6.94606847e-09,3.88779300e+14,1.00000000e+00,1.00000000e+00
219,1.28174518e-15,5.82116258e-01,6.39180180e-09,8.43773716e-28,4.04510345e-13,4.54159118e+14,4.79406194e+14,1.28174518e-15,5.82116258e-01,6.39180180e-09,4.54159118e+14,1.00000000e+00,1.00000000e+00
220,2.13979604e-15,9.86776659e-01,1.07127264e-08,8.43780616e-28,4.04513136e-13,4.61154539e+14,4.79405580e+14,2.13979604e-15,9.86776659e-01,1.07127264e-08,4.61154539e+14,1.00000000e+00,1.00000000e+00
221,8.23143034e-15,3.97805964e+00,4.17209686e-08,8.43781764e-28,4.04513497e-13,4.83276839e+14,4.79405356e+14,8.23143034e-15,3.97805964e+00,4.17209686e-08,4.83276839e+14,1.00000000e+00,1.00000000e+00
222,1.45989860e-15,5.67016999e-01,7.01083034e-09,8.43785125e-28,4.04514604e-13,3.88394782e+14,4.79404759e+14,1.45989860e-15,5.67016999e-01,7.01083034e-09,3.88394782e+14,1.00000000e+00,1.00000000e+00
223,9.18887241e-16,3.78384338e-01,4.47305333e-09,8.43787840e-28,4.04515480e-13,4.11785387e+14,4.79404254e+14,9.18887241e-16,3.78384338e-01,4.47305333e-09,4.11785387e+14,1.00000000e+00,1.00000000e+00
224,1.33431361e-15,6.17232424e-01,6.68549233e-09,8.43788741e-28,4.04515568e-13,4.62584221e+14,4.79403847e+14,1.33431361e-15,6.17232424e-01,6.68549233e-09,4.62584221e+14,1.00000000e+00,1.00000000e+00
225,2.17855380e-15,1.10902215e+00,1.11996154e-08,8.43788924e-28,4.04515320e-13,5.09063468e+14,4.79403449e+14,2.17855380e-15,1.10902215e+00,1.11996154e-08,5.09063468e+14,1.00000000e+00,1.00000000e+00
226,3.58092052e-15,1.76999629e+00,1.82604870e-08,8.43785979e-28,4.04514073e-13,4.94285278e+14,4.79403644e+14,3.58092052e-15,1.76999629e+00,1.82604870e-08,4.94285278e+14,1.00000000e+00,1.00000000e+00
227,9.93168463e-16,3.64595568e-01,4.71013334e-09,8.43782728e-28,4.04512745e-13,3.67103449e+14,4.79403918e+14,9.93168463e-16,3.64595568e-01,4.71013334e-09,3.67103449e+14,1.00000000e+00,1.00000000e+00
228,1.02101291e-15,4.11199785e-01,4.94426964e-09,8.43779389e-28,4.04511380e-13,4.02737107e+14,4.79404197e+14,1.02101291e-15,4.11199785e-01,4.94426964e-09,4.02737107e+14,1.00000000e+00,1.00000000e+00
229,2.13232573e-15,1.02989078e+00,1.08059641e-08,8.43776656e-28,4.04510187e-13,4.82989426e+14,4.79404335e+14,2.13232573e-15,1.02989078e+00,1.08059641e-08,4.82989426e+14,1.00000000e+00,1.00000000e+00
230,3.71752663e-15,1.72242111e+00,1.86341490e-08,8.43778332e-28,4.04510858e-13,4.63324483e+14,4.79404178e+14,3.71752663e-15,1.72242111e+00,1.86341490e-08,4.63324483e+14,1.00000000e+00,1.00000000e+00
231,1.31434552e-15,4.54737091e-01,6.15542551e-09,8.43783070e-28,4.04512816e-13,3.45979869e+14,4.79403806e+14,1.31434552e-15,4.54737091e-01,6.15542551e-09,3.45979869e+14,1.00000000e+00,1.00000000e+00
