iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
476,6.58140435e-18,6.12959714e-03,4.16321088e-11,9.29695075e-28,5.93797980e-15,9.31350941e+14,6.38701867e+12,1.50784772e-32,4.86146842e-19,5.73428949e-26,3.22411101e+13,1.19991838e+13,1.00000000e+00
477,8.12222469e-18,6.45098080e-03,4.82541542e-11,9.29695363e-28,5.93797860e-15,7.94238161e+14,6.38701540e+12,2.03202977e-32,7.34809665e-19,7.75008607e-26,3.61613632e+13,1.19991838e+13,1.00000000e+00
478,2.71018691e-17,9.83208089e-03,1.28202897e-10,9.29695462e-28,5.93797835e-15,3.62782392e+14,6.38701445e+12,8.12569610e-32,3.72682185e-18,3.12123319e-25,4.58646472e+13,1.19991838e+13,1.00000000e+00
479,8.51717213e-18,6.67252996e-03,5.03420272e-11,9.29695463e-28,5.93797834e-15,7.83420819e+14,6.38701443e+12,2.15303350e-32,7.66357913e-19,8.20816432e-26,3.55943331e+13,1.19991838e+13,1.00000000e+00
480,4.78285308e-18,4.97999270e-03,3.17293855e-11,9.29695529e-28,5.93797833e-15,1.04121800e+15,6.38701397e+12,1.11547725e-32,3.39732874e-19,4.23653278e-26,3.04562798e+13,1.19991838e+13,1.00000000e+00
481,5.64944678e-18,4.92691943e-03,3.47976998e-11,9.29695940e-28,5.93797865e-15,8.72106530e+14,6.38701149e+12,1.33934040e-32,4.95486730e-19,5.11132670e-26,3.69948319e+13,1.19991838e+13,1.00000000e+00
482,8.43678295e-18,5.23113534e-03,4.59992653e-11,9.29696623e-28,5.93797894e-15,6.20039104e+14,6.38700710e+12,2.12168033e-32,9.15497596e-19,8.13361187e-26,4.31496480e+13,1.19991838e+13,1.00000000e+00
483,1.76276104e-17,9.02010563e-03,9.07514421e-11,9.29696743e-28,5.93797909e-15,5.11703255e+14,6.38700645e+12,4.56163460e-32,2.07138600e-18,1.75162654e-25,4.54088542e+13,1.19991838e+13,1.00000000e+00
484,4.30333568e-18,4.75579245e-03,2.93201081e-11,9.29696880e-28,5.93797915e-15,1.10514094e+15,6.38700557e+12,9.91914278e-33,2.70241263e-19,3.75830703e-26,2.72444171e+13,1.19991838e+13,1.00000000e+00
485,3.83247312e-18,3.73878814e-03,2.47184833e-11,9.29697054e-28,5.93797895e-15,9.75554955e+14,6.38700416e+12,9.04261984e-33,3.18635441e-19,3.44647650e-26,3.52370714e+13,1.19991838e+13,1.00000000e+00
486,4.88572999e-18,3.80996879e-03,2.88284207e-11,9.29697232e-28,5.93797862e-15,7.79815668e+14,6.38700258e+12,1.20144357e-32,4.84665183e-19,4.59634837e-26,4.03402368e+13,1.19991838e+13,1.00000000e+00
487,8.25835950e-18,4.50990129e-03,4.33132036e-11,9.29697428e-28,5.93797756e-15,5.46101352e+14,6.38700009e+12,2.31099954e-32,1.01105756e-18,8.86327197e-26,4.37497951e+13,1.19991838e+13,1.00000000e+00
488,5.39512858e-18,4.69734579e-03,3.32093974e-11,9.29697288e-28,5.93797553e-15,8.70664289e+14,6.38699888e+12,1.22410619e-32,4.08416664e-19,4.65908926e-26,3.33644799e+13,1.19991838e+13,1.00000000e+00
489,4.87639572e-18,3.97739643e-03,2.92635418e-11,9.29696814e-28,5.93797108e-15,8.15642671e+14,6.38699735e+12,1.21837291e-32,4.51211831e-19,4.64981208e-26,3.70339678e+13,1.19991838e+13,1.00000000e+00
490,9.25130667e-18,5.11375794e-03,4.86938428e-11,9.29696606e-28,5.93797020e-15,5.52760613e+14,6.38699783e+12,2.67411825e-32,1.15623537e-18,1.02520847e-25,4.32380046e+13,1.19991838e+13,1.00000000e+00
491,3.36300042e-18,3.54725896e-03,2.24381664e-11,9.29696395e-28,5.93796904e-15,1.05478992e+15,6.38699802e+12,8.04818823e-33,2.57560565e-19,3.06015716e-26,3.20023038e+13,1.19991838e+13,1.00000000e+00
492,2.87903771e-18,2.90758709e-03,1.88466404e-11,9.29695981e-28,5.93796599e-15,1.00991629e+15,6.38699759e+12,6.69827063e-33,2.36875369e-19,2.55319632e-26,3.53636605e+13,1.19991838e+13,1.00000000e+00
493,3.87680502e-18,2.77941571e-03,2.21912237e-11,9.29695689e-28,5.93796349e-15,7.16934613e+14,6.38699691e+12,9.37724182e-33,4.07742057e-19,3.59570677e-26,4.34820883e+13,1.19991838e+13,1.00000000e+00
494,5.09606319e-18,2.91673843e-03,2.71030247e-11,9.29695238e-28,5.93795915e-15,5.72351308e+14,6.38699533e+12,1.13596891e-32,5.54000320e-19,4.37272799e-26,4.87689685e+13,1.19991838e+13,1.00000000e+00
495,3.93301233e-18,2.95213178e-03,2.28845063e-11,9.29695095e-28,5.93795633e-15,7.50603235e+14,6.38699328e+12,9.59044656e-33,3.50335486e-19,3.65875168e-26,3.65296323e+13,1.19991838e+13,1.00000000e+00
496,7.16598946e-18,3.27718532e-03,3.57989809e-11,9.29695111e-28,5.93795469e-15,4.57324887e+14,6.38699141e+12,1.98526188e-32,8.94422860e-19,7.62124512e-26,4.50531423e+13,1.19991838e+13,1.00000000e+00
497,2.78141215e-18,2.37928407e-03,1.70018738e-11,9.29695346e-28,5.93795579e-15,8.55423053e+14,6.38699097e+12,6.79600397e-33,2.20025630e-19,2.58475206e-26,3.23757360e+13,1.19991838e+13,1.00000000e+00
498,2.46277681e-18,2.05271597e-03,1.49026435e-11,9.29695720e-28,5.93795721e-15,8.33496547e+14,6.38698994e+12,5.67139973e-33,2.02372444e-19,2.16228954e-26,3.56829801e+13,1.19991838e+13,1.00000000e+00
499,7.13609449e-18,3.37756700e-03,3.59696503e-11,9.29695755e-28,5.93795677e-15,4.73307494e+14,6.38698922e+12,1.92382287e-32,8.64348925e-19,7.38471456e-26,4.49287165e+13,1.19991838e+13,1.00000000e+00
