iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
56,4.40622056e-13,3.54487548e+01,8.43659986e-07,1.95988150e-27,3.15326021e-15,8.04516123e+13,1.60890351e+12,3.95542773e-26,3.72465768e-14,4.92619416e-20,9.41657371e+11,1.19926598e+11,1.00000000e+00
57,3.36727808e-13,3.09406773e+01,6.77144074e-07,1.96032970e-27,3.15341373e-15,9.18863147e+13,1.60861396e+12,3.51731062e-26,2.73391294e-14,4.37568462e-20,7.77273672e+11,1.19926598e+11,1.00000000e+00
58,3.60859530e-13,3.00683919e+01,6.99664610e-07,1.96058517e-27,3.15328495e-15,8.33243670e+13,1.60833867e+12,3.76555325e-26,3.50223442e-14,4.68935224e-20,9.30071674e+11,1.19926598e+11,1.00000000e+00
59,2.88801228e-13,2.61257740e+01,5.77305442e-07,1.96090714e-27,3.15340352e-15,9.04628219e+13,1.60813506e+12,3.10698601e-26,2.41823264e-14,3.86525068e-20,7.78321060e+11,1.19926598e+11,1.00000000e+00
60,3.22737398e-13,2.60530503e+01,6.18689300e-07,1.96114780e-27,3.15336849e-15,8.07252289e+13,1.60791985e+12,3.13698037e-26,2.98845725e-14,3.90716857e-20,9.52654113e+11,1.19926598e+11,1.00000000e+00
61,3.01691557e-13,2.48979976e+01,5.82922406e-07,1.96144048e-27,3.15349796e-15,8.25279895e+13,1.60774593e+12,2.79546179e-26,2.54840467e-14,3.48083518e-20,9.11622075e+11,1.19926598e+11,1.00000000e+00
62,2.89461834e-13,2.42161451e+01,5.62048625e-07,1.96171268e-27,3.15363072e-15,8.36591988e+13,1.60759052e+12,2.49975348e-26,2.39672648e-14,3.11361939e-20,9.58785137e+11,1.19926598e+11,1.00000000e+00
63,3.07874764e-13,2.51360414e+01,5.92577861e-07,1.96213122e-27,3.15376974e-15,8.16437210e+13,1.60731846e+12,2.40269759e-26,2.53971166e-14,2.99471631e-20,1.05702510e+12,1.19926598e+11,1.00000000e+00
64,3.66073544e-13,2.84603955e+01,6.92581629e-07,1.96255141e-27,3.15433310e-15,7.77450213e+13,1.60726138e+12,2.60564373e-26,3.21679118e-14,3.25156149e-20,1.23454759e+12,1.19926598e+11,1.00000000e+00
65,5.57966013e-13,3.40212670e+01,9.76857242e-07,1.96239052e-27,3.15428064e-15,6.09737263e+13,1.60736643e+12,3.50411623e-26,5.58850678e-14,4.38338514e-20,1.59484059e+12,1.19926598e+11,1.00000000e+00
66,2.45779580e-13,1.83226764e+01,4.58383513e-07,1.96220325e-27,3.15420927e-15,7.45492217e+13,1.60748346e+12,2.06336521e-26,2.21935016e-14,2.57209585e-20,1.07559735e+12,1.19926598e+11,1.00000000e+00
67,1.71883364e-13,1.25040246e+01,3.17958395e-07,1.96223765e-27,3.15421175e-15,7.27471483e+13,1.60745654e+12,1.56202157e-26,1.59618559e-14,1.94643760e-20,1.02187167e+12,1.19926598e+11,1.00000000e+00
68,1.38006599e-13,1.09023794e+01,2.62554037e-07,1.96256678e-27,3.15438493e-15,7.89989720e+13,1.60727521e+12,1.45450174e-26,1.33070315e-14,1.81114711e-20,9.14885907e+11,1.19926598e+11,1.00000000e+00
69,1.55776777e-13,1.15343784e+01,2.89864488e-07,1.96271986e-27,3.15425095e-15,7.40442742e+13,1.60708158e+12,1.54628535e-26,1.64370555e-14,1.92736402e-20,1.06300273e+12,1.19926598e+11,1.00000000e+00
70,1.92636474e-13,1.21153360e+01,3.40368579e-07,1.96382718e-27,3.15482570e-15,6.28922224e+13,1.60646809e+12,1.92781783e-26,2.69294089e-14,2.40834241e-20,1.39688556e+12,1.19926598e+11,1.00000000e+00
71,1.15356731e-13,1.04941586e+01,2.31088623e-07,1.96413546e-27,3.15493263e-15,9.09713585e+13,1.60627039e+12,1.38671165e-26,1.01338011e-14,1.72458580e-20,7.30779258e+11,1.19926598e+11,1.00000000e+00
72,1.69761055e-13,1.20707902e+01,3.11685284e-07,1.96481696e-27,3.15532329e-15,7.11045895e+13,1.60591208e+12,1.57690071e-26,1.69755431e-14,1.96570381e-20,1.07651313e+12,1.19926598e+11,1.00000000e+00
73,1.47319337e-13,1.14553475e+01,2.78733164e-07,1.96514320e-27,3.15537092e-15,7.77586143e+13,1.60566971e+12,1.32550162e-26,1.36483890e-14,1.65179679e-20,1.02967728e+12,1.19926598e+11,1.00000000e+00
74,1.67648074e-13,1.17082012e+01,3.06018374e-07,1.96639293e-27,3.15592716e-15,6.98379704e+13,1.60493211e+12,1.41259054e-26,1.92665642e-14,1.76429844e-20,1.36391711e+12,1.19926598e+11,1.00000000e+00
75,1.45139878e-13,1.25165513e+01,2.84968776e-07,1.96742022e-27,3.15639056e-15,8.62378515e+13,1.60432963e+12,1.19682177e-26,1.23656195e-14,1.49147572e-20,1.03320475e+12,1.19926598e+11,1.00000000e+00
76,1.45044885e-13,1.20567619e+01,2.80980940e-07,1.97058474e-27,3.15730706e-15,8.31243511e+13,1.60221836e+12,1.28722317e-26,1.55792154e-14,1.60605249e-20,1.21029638e+12,1.19926598e+11,1.00000000e+00
77,1.57563228e-13,1.35017080e+01,3.08635236e-07,1.97191876e-27,3.15776015e-15,8.56907299e+13,1.60136423e+12,1.35755924e-26,1.37625735e-14,1.69156422e-20,1.01377333e+12,1.19926598e+11,1.00000000e+00
78,1.89681051e-13,1.35368000e+01,3.48676429e-07,1.97418702e-27,3.15822627e-15,7.13661165e+13,1.59976043e+12,1.57201436e-26,2.17015548e-14,1.96363507e-20,1.38049342e+12,1.19926598e+11,1.00000000e+00
79,1.50628867e-13,1.19815447e+01,2.87257976e-07,1.97558198e-27,3.15866757e-15,7.95434833e+13,1.59885421e+12,1.26780974e-26,1.40791702e-14,1.58076571e-20,1.11051128e+12,1.19926598e+11,1.00000000e+00
80,1.46198956e-13,1.08896426e+01,2.72584866e-07,1.97850189e-27,3.15921202e-15,7.44850914e+13,1.59676978e+12,1.41223768e-26,1.82770376e-14,1.76302884e-20,1.29418992e+12,1.19926598e+11,1.00000000e+00
81,1.19993657e-13,1.08744508e+01,2.40027931e-07,1.97952668e-27,3.15955367e-15,9.06252136e+13,1.59611572e+12,1.02494737e-26,9.87060340e-15,1.27668096e-20,9.63035148e+11,1.19926598e+11,1.00000000e+00
82,1.13609688e-13,9.56508482e+00,2.21106170e-07,1.98213584e-27,3.16020483e-15,8.41925106e+13,1.59434322e+12,1.03178023e-26,1.04934936e-14,1.28566095e-20,1.01702798e+12,1.19926598e+11,1.00000000e+00
83,1.07908376e-13,9.41015919e+00,2.12746709e-07,1.98423092e-27,3.16081308e-15,8.72050859e+13,1.59296635e+12,9.83695166e-27,9.04472840e-15,1.22493618e-20,9.19464557e+11,1.19926598e+11,1.00000000e+00
84,1.58297939e-13,1.06188147e+01,2.85277661e-07,1.98863414e-27,3.16184490e-15,6.70811935e+13,1.58995807e+12,1.22416094e-26,1.63196000e-14,1.52863621e-20,1.33312536e+12,1.19926598e+11,1.00000000e+00
85,1.17356557e-13,1.00668481e+01,2.29966518e-07,1.99114699e-27,3.16236838e-15,8.57800222e+13,1.58821443e+12,1.18206472e-26,1.00722636e-14,1.47128342e-20,8.52090706e+11,1.19926598e+11,1.00000000e+00
86,1.26482437e-13,9.52551059e+00,2.36703081e-07,1.99658635e-27,3.16347512e-15,7.53109349e+13,1.58444193e+12,1.30257795e-26,1.38918516e-14,1.62363369e-20,1.06648908e+12,1.19926598e+11,1.00000000e+00
87,1.11011227e-13,1.02001446e+01,2.23236196e-07,1.99841241e-27,3.16392566e-15,9.18839012e+13,1.58321958e+12,1.25212135e-26,9.60596566e-15,1.55758600e-20,7.67175295e+11,1.19926598e+11,1.00000000e+00
88,1.18945828e-13,9.93795785e+00,2.30848306e-07,2.00147469e-27,3.16459346e-15,8.35502855e+13,1.58113089e+12,1.36728905e-26,1.29150734e-14,1.70289147e-20,9.44575209e+11,1.19926598e+11,1.00000000e+00
89,1.40256044e-13,1.12674815e+01,2.68410974e-07,2.00394860e-27,3.16505668e-15,8.03350869e+13,1.57941011e+12,1.32936374e-26,1.24081300e-14,1.65553218e-20,9.33388630e+11,1.19926598e+11,1.00000000e+00
90,1.42422795e-13,1.06065067e+01,2.65528568e-07,2.00679423e-27,3.16568409e-15,7.44719739e+13,1.57748315e+12,1.35244350e-26,1.64596186e-14,1.68750373e-20,1.21702819e+12,1.19926598e+11,1.00000000e+00
91,1.07530968e-13,9.63078585e+00,2.14136794e-07,2.01089885e-27,3.16653350e-15,8.95629049e+13,1.57468562e+12,1.13348355e-26,1.01369742e-14,1.41121870e-20,8.94320359e+11,1.19926598e+11,1.00000000e+00
92,1.04828181e-13,9.31660726e+00,2.08147493e-07,2.01289111e-27,3.16696013e-15,8.88750259e+13,1.57333902e+12,1.29836204e-26,1.18848620e-14,1.61672712e-20,9.15373496e+11,1.19926598e+11,1.00000000e+00
93,8.79327634e-14,8.76810505e+00,1.82622393e-07,2.01499759e-27,3.16739395e-15,9.97137439e+13,1.57190955e+12,1.17841201e-26,8.51962145e-15,1.46545626e-20,7.22974763e+11,1.19926598e+11,1.00000000e+00
94,7.75509637e-14,8.08578972e+00,1.64031521e-07,2.01776330e-27,3.16795609e-15,1.04264207e+14,1.57003356e+12,1.15201947e-26,7.77748355e-15,1.43217079e-20,6.75117373e+11,1.19926598e+11,1.00000000e+00
95,8.50457125e-14,8.21276536e+00,1.74375091e-07,2.02044063e-27,3.16850668e-15,9.65688347e+13,1.56822558e+12,1.20935867e-26,7.71145168e-15,1.50307247e-20,6.37648026e+11,1.19926598e+11,1.00000000e+00
96,7.10449385e-14,7.35887545e+00,1.49861507e-07,2.02139576e-27,3.16868367e-15,1.03580573e+14,1.56757214e+12,1.15829195e-26,6.26803204e-15,1.43866241e-20,5.41144401e+11,1.19926598e+11,1.00000000e+00
97,6.82717051e-14,7.06634852e+00,1.43967283e-07,2.02488781e-27,3.16938917e-15,1.03503326e+14,1.56521717e+12,1.16336928e-26,6.29203914e-15,1.44496581e-20,5.40846253e+11,1.19926598e+11,1.00000000e+00
98,6.37431049e-14,6.54310309e+00,1.33958718e-07,2.02616875e-27,3.16963748e-15,1.02648013e+14,1.56435020e+12,1.19183916e-26,5.82947670e-15,1.47980793e-20,4.89116054e+11,1.19926598e+11,1.00000000e+00
99,5.89269145e-14,6.21271414e+00,1.25217630e-07,2.02943309e-27,3.17025157e-15,1.05430841e+14,1.56213653e+12,1.17999018e-26,5.55418129e-15,1.46491308e-20,4.70697248e+11,1.19926598e+11,1.00000000e+00
100,5.43166774e-14,5.75932995e+00,1.15696097e-07,2.02997625e-27,3.17036503e-15,1.06032442e+14,1.56177444e+12,1.22803873e-26,5.42249260e-15,1.52426232e-20,4.41557131e+11,1.19926598e+11,1.00000000e+00
101,5.38405299e-14,5.72540269e+00,1.14821281e-07,2.03348106e-27,3.17101124e-15,1.06340014e+14,1.55940043e+12,1.23572264e-26,5.37892928e-15,1.53373449e-20,4.35286131e+11,1.19926598e+11,1.00000000e+00
102,5.33270425e-14,5.63364196e+00,1.13413444e-07,2.03395472e-27,3.17111054e-15,1.05643248e+14,1.55908610e+12,1.31160852e-26,5.60706282e-15,1.62783530e-20,4.27495150e+11,1.19926598e+11,1.00000000e+00
103,5.26264221e-14,5.60303604e+00,1.12288800e-07,2.03547618e-27,3.17139247e-15,1.06468116e+14,1.55805923e+12,1.32747680e-26,5.61573699e-15,1.64747960e-20,4.23038426e+11,1.19926598e+11,1.00000000e+00
104,5.33015447e-14,5.64540043e+00,1.13480867e-07,2.03548033e-27,3.17139321e-15,1.05914387e+14,1.55805643e+12,1.37311653e-26,5.82632359e-15,1.70413602e-20,4.24313848e+11,1.19926598e+11,1.00000000e+00
105,5.32993072e-14,5.64546989e+00,1.13478683e-07,2.03755408e-27,3.17176579e-15,1.05920136e+14,1.55665355e+12,1.37320769e-26,5.82655363e-15,1.70424903e-20,4.24302431e+11,1.19926598e+11,1.00000000e+00
106,5.62540325e-14,5.84700196e+00,1.18831554e-07,2.03820230e-27,3.17187522e-15,1.03939250e+14,1.55621217e+12,1.43495758e-26,6.20371155e-15,1.78098199e-20,4.32327173e+11,1.19926598e+11,1.00000000e+00
107,5.67679787e-14,5.88583862e+00,1.19794470e-07,2.04012923e-27,3.17221052e-15,1.03682371e+14,1.55490665e+12,1.45868787e-26,6.43696096e-15,1.81054456e-20,4.41284326e+11,1.19926598e+11,1.00000000e+00
108,5.83521728e-14,6.01997846e+00,1.22884033e-07,2.04046157e-27,3.17226669e-15,1.03166312e+14,1.55468093e+12,1.51923033e-26,6.84636228e-15,1.88581047e-20,4.50646760e+11,1.19926598e+11,1.00000000e+00
109,5.90244231e-14,6.08149945e+00,1.24233796e-07,2.04280927e-27,3.17265234e-15,1.03033611e+14,1.55308299e+12,1.52668960e-26,6.88700039e-15,1.89507552e-20,4.51106786e+11,1.19926598e+11,1.00000000e+00
110,6.32917333e-14,6.38732611e+00,1.32088891e-07,2.04310939e-27,3.17270622e-15,1.00918805e+14,1.55288123e+12,1.60788332e-26,7.62998413e-15,1.99617816e-20,4.74535934e+11,1.19926598e+11,1.00000000e+00
111,6.28935192e-14,6.38432989e+00,1.31570881e-07,2.04532169e-27,3.17305820e-15,1.01510139e+14,1.55137366e+12,1.61331282e-26,7.60599643e-15,2.00287697e-20,4.71452053e+11,1.19926598e+11,1.00000000e+00
112,6.72398198e-14,6.70280747e+00,1.39630215e-07,2.04545540e-27,3.17307940e-15,9.96850898e+13,1.55128262e+12,1.69424259e-26,8.39751952e-15,2.10369382e-20,4.95650362e+11,1.19926598e+11,1.00000000e+00
113,6.74440682e-14,6.72758458e+00,1.40091534e-07,2.04790253e-27,3.17344152e-15,9.97505749e+13,1.54960575e+12,1.69503977e-26,8.39377855e-15,2.10467719e-20,4.95196555e+11,1.19926598e+11,1.00000000e+00
114,7.20055897e-14,7.09752921e+00,1.48850429e-07,2.04805594e-27,3.17347003e-15,9.85691422e+13,1.54950359e+12,1.78635964e-26,9.23516342e-15,2.21839376e-20,5.16982316e+11,1.19926598e+11,1.00000000e+00
